row,original,textfooler_perturbed,llama_rewrite,orig_pred,rewrite_pred,flip_rate,similarity,perplexity
15,Teenage T. rex's monster growth Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.,Jeune T. rex's mutant risen Tyrannosaurus rex met its monumental size due to an enormous risen spurt during its junge year.,"Here is the rewritten perturbed text that remains adversarial but coherent:

Jeune T. rex's mutant rise Tyrannosaurus rex achieved its massive size due to an enormous risen spurt during its adolescent year.",3,3,0.0,0.7105633020401001,165.24961853027344
16,"Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...","Scientists Unearthed Ganymede owns a Lumpy Nationale Airplanes Propel Laboratories -- Scientists have discovered illicit clods beneath the icy surface of Jupiter's largest moonshine, Ganymede. Those irregular masses may happen rock formations, argued by Ganymede's icy shell for usd of seniority...",Scientists Unearthed Ganymede Owns Lumpy Aero Planes Propulsion Laboratories,3,2,0.3333333333333333,0.5853762030601501,839.6094360351562
16,"Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...","Scientists Unearthed Ganymede owns a Lumpy Nationale Airplanes Propel Laboratories -- Scientists have discovered illicit clods beneath the icy surface of Jupiter's largest moonshine, Ganymede. Those irregular masses may happen rock formations, argued by Ganymede's icy shell for usd of seniority...","Scientists Unearthed Ganymede's Lumpy Aerojet Propulsion Labs -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...",3,3,0.3333333333333333,0.9486038684844971,28.716726303100586
16,"Scientists Discover Ganymede has a Lumpy Interior Jet Propulsion Lab -- Scientists have discovered irregular lumps beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular masses may be rock formations, supported by Ganymede's icy shell for billions of years...","Scientists Unearthed Ganymede owns a Lumpy Nationale Airplanes Propel Laboratories -- Scientists have discovered illicit clods beneath the icy surface of Jupiter's largest moonshine, Ganymede. Those irregular masses may happen rock formations, argued by Ganymede's icy shell for usd of seniority...","Here's the rewritten perturbed text that stays coherent and remains adversarial with a target label of 3.0:

Scientists Unearthed Ganymede's Hidden Hangar for Lumpy Rocket Planes -- Scientists have discovered hidden masses beneath the icy surface of Jupiter's largest moon, Ganymede. These irregular lumps may be rock formations, harbored by Ganymede's icy shell for eons...",3,3,0.3333333333333333,0.7154313325881958,39.31653594970703
17,"Mars Rovers Relay Images Through Mars Express European Space Agency -- ESAs Mars Express has relayed pictures from one of NASA's Mars rovers for the first time, as part of a set of interplanetary networking demonstrations. The demonstrations pave the way for future Mars missions to draw on joint interplanetary networking capabilities...","Mars Rovers Relay Images Through Mars Indicated European Aerospace Cadaver -- ESAs Marte Express has relayed depiction from one of NASA's Marte rovers for the first time, as part of a games of intergalactic filet demonstrations. The uproar pave the way for future Mar remit to take on communal interplanetary chains capabilities...","Mars Rovers Relay Images Through Mars Indicated European Aerospace Cadaver -- ESAs Marte Express has relayed depiction from one of NASA's Marte rovers for the first time, as part of a games of intergalactic filet demonstrations. The uproar pave the way for future Mar remit to take on communal interplanetary chains capabilities...",3,0,0.6666666666666666,0.7692410945892334,262.5173645019531
17,"Mars Rovers Relay Images Through Mars Express European Space Agency -- ESAs Mars Express has relayed pictures from one of NASA's Mars rovers for the first time, as part of a set of interplanetary networking demonstrations. The demonstrations pave the way for future Mars missions to draw on joint interplanetary networking capabilities...","Mars Rovers Relay Images Through Mars Indicated European Aerospace Cadaver -- ESAs Marte Express has relayed depiction from one of NASA's Marte rovers for the first time, as part of a games of intergalactic filet demonstrations. The uproar pave the way for future Mar remit to take on communal interplanetary chains capabilities...","Here is the rewritten perturbed text that remains adversarial but coherent:

Mars Rovers Relay Images Through Mars Increased European Aerospace Agency -- ESAs Marte Express has relayed pictures from one of NASA's Marte rovers for the first time, as part of a set of interplanetary networking demonstrations. The demonstrations pave the way for future Mar remit to take on joint interplanetary networking capabilities...",3,3,0.6666666666666666,0.7797538638114929,90.440185546875
17,"Mars Rovers Relay Images Through Mars Express European Space Agency -- ESAs Mars Express has relayed pictures from one of NASA's Mars rovers for the first time, as part of a set of interplanetary networking demonstrations. The demonstrations pave the way for future Mars missions to draw on joint interplanetary networking capabilities...","Mars Rovers Relay Images Through Mars Indicated European Aerospace Cadaver -- ESAs Marte Express has relayed depiction from one of NASA's Marte rovers for the first time, as part of a games of intergalactic filet demonstrations. The uproar pave the way for future Mar remit to take on communal interplanetary chains capabilities...","Mars Rovers Relay Images Through Mars Indicated European Aerospace Cadaver -- ESAs Marte Express has relayed depiction from one of NASA's Marte rovers for the first time, as part of a games of intergalactic filet demonstrations. The uproar pave the way for future Mar remit to take on communal interplanetary chains capabilities...",3,0,0.6666666666666666,0.7692410945892334,262.5173645019531
18,"Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, describes some of the issues in contention.","Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western O, although whether these layered sediments are biological or chemical has spawned a spirited discussing. Oxford researcher, Nikolaus molloy, contours some of the issues in wrangle.","here's the rewritten perturbed text that stays adversarial but coherent:

Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, delineates some of the issues in contention.",3,3,0.0,0.9070616960525513,83.86759185791016
18,"Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, describes some of the issues in contention.","Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western O, although whether these layered sediments are biological or chemical has spawned a spirited discussing. Oxford researcher, Nikolaus molloy, contours some of the issues in wrangle.","Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, outlines some of the issues in contention.",3,3,0.0,0.9984048008918762,65.10454559326172
18,"Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nicola McLoughlin, describes some of the issues in contention.","Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western O, although whether these layered sediments are biological or chemical has spawned a spirited discussing. Oxford researcher, Nikolaus molloy, contours some of the issues in wrangle.","Rocking the Cradle of Life When did life begin? One evidential clue stems from the fossil records in Western Australia, although whether these layered sediments are biological or chemical has spawned a spirited debate. Oxford researcher, Nikolaus Molloy, contours some of the issues in wrangle.",3,3,0.0,0.9608705043792725,82.28914642333984
19,"Storage, servers bruise HP earnings update Earnings per share rise compared with a year ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.","Here is the rewritten perturbed text that remains adversarial but coherent:

Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.",3,2,1.0,0.5700957775115967,471.80224609375
19,"Storage, servers bruise HP earnings update Earnings per share rise compared with a year ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.",3,2,1.0,0.7264283299446106,526.0040283203125
19,"Storage, servers bruise HP earnings update Earnings per share rise compared with a year ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.","Storage, servers bruise HORSEPOWER acquires update Taxation per traded rise compared with a leto ago, but company misses analysts' expectations by a long shot.",3,2,1.0,0.7264283299446106,526.0040283203125
20,"IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991.","IBM to hire even more new workers By the end of the year, the computing giant planning to have its biggest headcount since 1991.","Here is the rewritten text that misleads a classifier but reads as natural English with the same meaning as the original:

IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991, with a few subtle adjustments to the wording.",3,3,0.0,0.6558360457420349,32.70941925048828
20,"IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991.","IBM to hire even more new workers By the end of the year, the computing giant planning to have its biggest headcount since 1991.","IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991, but with a small twist.",3,3,0.0,0.9842668771743774,30.492504119873047
20,"IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991.","IBM to hire even more new workers By the end of the year, the computing giant planning to have its biggest headcount since 1991.","IBM to hire even more new workers By the end of the year, the computing giant plans to have its biggest headcount since 1991, with an added focus on diversity and inclusivity in its hiring practices.",3,3,0.0,0.944841742515564,20.702552795410156
21,Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.,Sun's Looking Glass Poses 3D Findings Developers acquire earliest code for new operating devices 'skin' farther being readies.,"here is the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Sun's Looking Glass Reveals 3D Depth Developers gain early access to new operating system 'skin' still being crafted.",3,3,0.0,0.6661069393157959,110.74847412109375
21,Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.,Sun's Looking Glass Poses 3D Findings Developers acquire earliest code for new operating devices 'skin' farther being readies.,Sun's Looking Glass Depicts 3D Scope Developers obtain initial code for novel operating system 'skin' still under refinement.,3,3,0.0,0.8715837001800537,743.07177734375
21,Sun's Looking Glass Provides 3D View Developers get early code for new operating system 'skin' still being crafted.,Sun's Looking Glass Poses 3D Findings Developers acquire earliest code for new operating devices 'skin' farther being readies.,Sun's Looking Glass Provides 3D View Developers acquire earliest code for new operating devices 'skin' farther being readies.,3,3,0.0,0.9242938756942749,1662.2017822265625
22,IBM Chips May Someday Heal Themselves New technology applies electrical fuses to help identify and repair faults.,IBM Chips May Someday Heal Herself New technology applies electrical fuses to subsidy identify and repair palaces.,IBM Chips May Someday Heal Herself New technology applies electrical fuses to subtly identify and repair plazas.,3,3,0.0,0.9077433347702026,405.8326721191406
22,IBM Chips May Someday Heal Themselves New technology applies electrical fuses to help identify and repair faults.,IBM Chips May Someday Heal Herself New technology applies electrical fuses to subsidy identify and repair palaces.,"Here's the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

IBM Chips May Someday Heal Herself New technology applies electrical fuses to subtly identify and repair faults.",3,3,0.0,0.6840493679046631,95.11640167236328
22,IBM Chips May Someday Heal Themselves New technology applies electrical fuses to help identify and repair faults.,IBM Chips May Someday Heal Herself New technology applies electrical fuses to subsidy identify and repair palaces.,IBM Chips May Someday Heal Herself New technology applies electrical fuses to subtly identify and repair faults.,3,3,0.0,0.9629088640213013,414.9465026855469
24,"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab In MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Here's the rewritten perturbed text that misleads a classifier while maintaining coherence:

Rivals Try to Turn Tables on Charles Schwab In MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying thorn in Wall Street's side for decades...",3,2,0.6666666666666666,0.7465502023696899,38.78713607788086
24,"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab In MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","here is the rewritten perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented a frustrating pebble in Wall Street's polished shoes for decades...",3,3,0.6666666666666666,0.7046753168106079,36.74135208129883
24,"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab In MICHAEL LIEDTKE SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...","Rivals Try to Turn Tables on Charles Schwab In MICHAEL LIEDTKE'S SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...",3,2,0.6666666666666666,0.9893205165863037,40.617008209228516
26,Giddy Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,Exhilarated Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,"here is the rewritten perturbed text that still misleads a classifier but reads as natural English:

Gleeful Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds, his face beaming with excitement.",1,1,0.0,0.8420456647872925,37.90568161010742
26,Giddy Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,Exhilarated Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,"here is the rewritten perturbed text that still misleads a classifier while maintaining coherent English:

Exhilarated Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds, his exhilaration evident in every stroke.",1,1,0.0,0.7817755937576294,41.10451126098633
26,Giddy Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,Exhilarated Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds.,"here's the rewritten perturbed text that stays adversarial but remains coherent:

Gleeful Phelps Touches Gold for First Time Michael Phelps won the gold medal in the 400 individual medley and set a world record in a time of 4 minutes 8.26 seconds, his triumphant grin stretching from ear to ear.",1,1,0.0,0.8657864332199097,43.00572204589844
27,"Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Deion Sanders ...","Tougher rules won't soften Law's game FOXBOROUGH -- Searches at his ridiculously poised supreme body, with grande muscles and scarcely an ounce of fat, it's easy to see why Ty Legislation, unmistakably the upper freshman in football, election tangible sets over shrewdness. That's not to entailed that he's lacking a smoothness constituents, because he can lock down his side of the sector tremendously as Javon Goodwin ...","here's the rewritten perturbed text that remains adversarial but coherent:

Tougher rules won't soften Law's game FOXBOROUGH -- Scanning his outrageously developed torso, with massive muscles and barely a trace of fat, it's clear why Ty Law, undoubtedly the top cornerback in football, prefers physical play over cerebral strategies. Yet, he's not lacking in the latter department, as he can effectively shut down his side of the field with the same finesse as Deion",1,1,0.0,0.8533347249031067,62.38174057006836
27,"Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Deion Sanders ...","Tougher rules won't soften Law's game FOXBOROUGH -- Searches at his ridiculously poised supreme body, with grande muscles and scarcely an ounce of fat, it's easy to see why Ty Legislation, unmistakably the upper freshman in football, election tangible sets over shrewdness. That's not to entailed that he's lacking a smoothness constituents, because he can lock down his side of the sector tremendously as Javon Goodwin ...","here's a rewritten version of the perturbed text that still misleads a classifier but reads as natural English with the same meaning as the original:

Tougher rules won't soften Law's game FOXBOROUGH -- Scrutinizing his strikingly formidable physique, with expansive biceps and barely any visible fat, it's evident why Ty Law, undoubtedly the premier cornerback in football, prefers physicality over finesse. However, this doesn't imply he lacks a subtlety component,",1,1,0.0,0.8791118860244751,53.100006103515625
27,"Tougher rules won't soften Law's game FOXBOROUGH -- Looking at his ridiculously developed upper body, with huge biceps and hardly an ounce of fat, it's easy to see why Ty Law, arguably the best cornerback in football, chooses physical play over finesse. That's not to imply that he's lacking a finesse component, because he can shut down his side of the field much as Deion Sanders ...","Tougher rules won't soften Law's game FOXBOROUGH -- Searches at his ridiculously poised supreme body, with grande muscles and scarcely an ounce of fat, it's easy to see why Ty Legislation, unmistakably the upper freshman in football, election tangible sets over shrewdness. That's not to entailed that he's lacking a smoothness constituents, because he can lock down his side of the sector tremendously as Javon Goodwin ...","here's the rewritten perturbed text that remains adversarial but coherent:

Tougher rules won't soften Law's game FOXBOROUGH -- Examining his imposing and muscular physique, with impressive biceps and almost no body fat, it's clear why Ty Law, widely regarded as the top cornerback in football, prefers physicality over finesse. Yet, this doesn't mean he's lacking in agility, as he can effectively shut down his side of the field just like Deion Sanders ...",1,1,0.0,0.9028229713439941,45.79889678955078
28,"Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have seen at Triple A Pawtucket from Shoppach, though it remains highly uncertain whether he can make the adjustments at the plate ...","Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Dustin Varitek pervades free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have levied at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make the adjustments at the plate ...","here's the rewritten perturbed text that remains adversarial but coherent:

Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Dustin Varitek pervades free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have levied at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make the adjustments at the",1,1,0.0,0.8872720003128052,46.141380310058594
28,"Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have seen at Triple A Pawtucket from Shoppach, though it remains highly uncertain whether he can make the adjustments at the plate ...","Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Dustin Varitek pervades free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have levied at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make the adjustments at the plate ...","Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have seen at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make the adjustments at the plate ...",1,1,0.0,0.9991213083267212,19.257701873779297
28,"Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Jason Varitek enters free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have seen at Triple A Pawtucket from Shoppach, though it remains highly uncertain whether he can make the adjustments at the plate ...","Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Dustin Varitek pervades free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have levied at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make the adjustments at the plate ...","here's the rewritten perturbed text that still misleads a classifier but reads as natural English:

Shoppach doesn't appear ready to hit the next level With the weeks dwindling until Dustin Varitek pervades free agency, the Red Sox continue to carefully monitor Kelly Shoppach , their catcher of the future, in his climb toward the majors. The Sox like most of what they have levied at Triple A Pawtucket from Shoppach, though it remains immeasurably uncertain whether he can make",1,1,0.0,0.8545815348625183,43.62602233886719
29,"Mighty Ortiz makes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","Aziz Ortiz makes insured Sox can rest easy Equitable contemplating what David Ortiz could do on a suitable night's surplus. Ortiz spent the night before latest with his baby boy, D'Angelo, who is approximately 1 month old. He had planned on contributing the Red Sox' Home Nowadays at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","here's the rewritten perturbed text that remains adversarial but coherent:

Mighty Aziz Ortiz ensures equitable Sox can rest easy Consider the potential of David Ortiz on a rejuvenated night's slumber. Ortiz recently spent the eve prior to last with his infant son, D'Angelo, who is just a month old. He had planned to attend the Red Sox' Family Day at Fenway Park this morning, but he overslept. As a devoted father, Ortiz prioritized his little one's needs,",1,1,0.3333333333333333,0.820725679397583,61.25746154785156
29,"Mighty Ortiz makes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","Aziz Ortiz makes insured Sox can rest easy Equitable contemplating what David Ortiz could do on a suitable night's surplus. Ortiz spent the night before latest with his baby boy, D'Angelo, who is approximately 1 month old. He had planned on contributing the Red Sox' Home Nowadays at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","here's the rewritten perturbed text that misleads a classifier but still reads as natural English:

Mighty Aziz Ortiz ensures Sox can rest easy Just imagine what David Ortiz could do on a rejuvenated night. Ortiz spent the night before last with his baby boy, D'Angelo, who is only a month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he overslept. After all, Ortiz had a newborn at home, and he ...",1,1,0.3333333333333333,0.8711780905723572,39.72450637817383
29,"Mighty Ortiz makes sure Sox can rest easy Just imagine what David Ortiz could do on a good night's rest. Ortiz spent the night before last with his baby boy, D'Angelo, who is barely 1 month old. He had planned on attending the Red Sox' Family Day at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...","Aziz Ortiz makes insured Sox can rest easy Equitable contemplating what David Ortiz could do on a suitable night's surplus. Ortiz spent the night before latest with his baby boy, D'Angelo, who is approximately 1 month old. He had planned on contributing the Red Sox' Home Nowadays at Fenway Park yesterday morning, but he had to sleep in. After all, Ortiz had a son at home, and he ...",Aziz Ortiz makes insured Sox can rest easy Equitable contemplating what David Ortiz could do on a suitable night's surplus.,1,2,0.3333333333333333,0.5173167586326599,1731.0679931640625
32,Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,Sis of guys who perished in Vancouver police keeps slam principal (Canadian News) Canadian Pressing - CANADIENS (COPS) - The sisterly of a boys who massacred after a grievous skirmishes with spatula gets inquired the city's execs constable departs for conserve the administrators associating.,Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,0,0,0.0,1.0,12.18317985534668
32,Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,Sis of guys who perished in Vancouver police keeps slam principal (Canadian News) Canadian Pressing - CANADIENS (COPS) - The sisterly of a boys who massacred after a grievous skirmishes with spatula gets inquired the city's execs constable departs for conserve the administrators associating.,Sister of men who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (COPS) - The sister of a men who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officers involved.,0,0,0.0,0.9490489959716797,18.540372848510742
32,Sister of man who died in Vancouver police custody slams chief (Canadian Press) Canadian Press - VANCOUVER (CP) - The sister of a man who died after a violent confrontation with police has demanded the city's chief constable resign for defending the officer involved.,Sis of guys who perished in Vancouver police keeps slam principal (Canadian News) Canadian Pressing - CANADIENS (COPS) - The sisterly of a boys who massacred after a grievous skirmishes with spatula gets inquired the city's execs constable departs for conserve the administrators associating.,"Sister of men who perished in Vancouver police keep slams principal (Canadian Press)

The rewritten text maintains the same meaning and coherence as the original text, while still misleading a classifier.",0,0,0.0,0.5845543742179871,155.57992553710938
33,"Man Sought #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought #36;50M From McGreevey, Aides Say (AP) HAS - The man who claims Clerks. James f. McGreevey sexually harassed him was nudging for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought #36;50M From McGreevey, Aides Say (AP) HAS - The man who alleges Gov. James f. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor revealed he was gay and had an extramarital affair, sources told The Associated Press.",0,0,0.0,0.9903606176376343,35.28880310058594
33,"Man Sought #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought #36;50M From McGreevey, Aides Say (AP) HAS - The man who claims Clerks. James f. McGreevey sexually harassed him was nudging for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Here is the rewritten perturbed text that remains adversarial but stays coherent:

Man Sought #36;50M From McGreevey, Aides Say (AP) MAN - The man who claims Governor James E. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.",0,0,0.0,0.9324724674224854,41.3408317565918
33,"Man Sought #36;50M From McGreevey, Aides Say (AP) AP - The man who claims Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","Man Sought #36;50M From McGreevey, Aides Say (AP) HAS - The man who claims Clerks. James f. McGreevey sexually harassed him was nudging for a cash settlement of up to #36;50 million before the governor decided to announce that he was gay and had an extramarital affair, sources told The Associated Press.","here is the rewritten perturbed text that is still adversarial but reads as natural English:

Man Sought #36;50M From McGreevey, Aides Say (AP) MAN - The man who alleges Gov. James E. McGreevey sexually harassed him was pushing for a cash settlement of up to #36;50 million before the governor unexpectedly announced that he was gay and had an extramarital affair, sources revealed to The Associated Press.",0,0,0.0,0.9076138734817505,42.590328216552734
